model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,base_estimator_max_depth,learning_rate,n_estimators,profit
AdaBoost,MSFT,,False,29,0.4666666666666667,0.4117647058823529,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,281.43064265728026
AdaBoost,MSFT,,False,30,0.4,0.3076923076923077,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,-2071.183477106568
AdaBoost,MSFT,,False,31,0.41333333333333333,0.2903225806451613,,,"{np.int64(0): np.int64(57), np.int64(1): np.int64(18)}",10,,False,5,1,50,-2684.2884490949255
AdaBoost,MSFT,,False,32,0.4533333333333333,0.4225352112676056,,,"{np.int64(0): np.int64(48), np.int64(1): np.int64(27)}",10,,False,5,1,50,-99.54706813690791
AdaBoost,MSFT,,False,33,0.44,0.34375,,,"{np.int64(0): np.int64(55), np.int64(1): np.int64(20)}",10,,False,5,1,50,-740.6947759919858
AdaBoost,MSFT,,False,34,0.4266666666666667,0.29508196721311475,,,"{np.int64(0): np.int64(58), np.int64(1): np.int64(17)}",10,,False,5,1,50,-1289.7132241603922
AdaBoost,MSFT,,False,35,0.38666666666666666,0.28125,,,"{np.int64(0): np.int64(55), np.int64(1): np.int64(20)}",10,,False,5,1,50,-1140.561567629873
AdaBoost,MSFT,,False,36,0.36,0.22580645161290322,,,"{np.int64(0): np.int64(57), np.int64(1): np.int64(18)}",10,,False,5,1,50,-1469.3210320956878
AdaBoost,MSFT,,False,37,0.5333333333333333,0.5569620253164557,,,"{np.int64(0): np.int64(40), np.int64(1): np.int64(35)}",10,,False,5,1,50,2248.8182485347097
AdaBoost,MSFT,,False,38,0.4666666666666667,0.4117647058823529,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,14.539462596190788
AdaBoost,MSFT,,False,39,0.48,0.4507042253521127,,,"{np.int64(0): np.int64(48), np.int64(1): np.int64(27)}",10,,False,5,1,50,-90.90172504904695
