model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,xgb_max_depth,xgb_min_child_weight,xgb_gamma,learning_rate,n_estimators,profit
XGBoost,AMZN,standard,False,33,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,34,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,35,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,36,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,37,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,38,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,39,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,40,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,41,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,42,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,43,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,44,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,45,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,46,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,47,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,48,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,49,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,50,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,51,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,52,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,53,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,54,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,55,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,56,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,57,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,58,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,59,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,60,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,61,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,62,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,63,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,64,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,65,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,66,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,67,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,68,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,69,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,70,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,71,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,72,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,73,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,74,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,75,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,76,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,77,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,78,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,79,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,80,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,81,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,82,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,83,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,84,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,85,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,86,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,87,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,88,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,89,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,90,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,91,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,92,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,93,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,94,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,95,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,96,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,97,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,98,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,99,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,AMZN,standard,False,100,0.5813953488372093,0.4,,,"{np.int64(0): np.int64(32), np.int64(1): np.int64(11)}",10,,True,5,3,0.2,0.05,150,1347.0808258056659
XGBoost,GOOG,standard,False,1,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,2,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,3,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,4,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,5,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,6,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,7,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,8,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,9,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,10,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,11,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,12,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,13,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,14,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,15,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,16,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,17,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,18,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,19,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,20,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,21,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,22,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,23,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,24,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,25,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,26,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,27,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,28,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,29,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,30,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,31,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,32,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,33,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,34,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,35,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,36,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,37,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,38,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,39,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,40,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,41,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,42,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,43,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,44,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,45,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,46,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,47,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,48,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,49,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,50,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,51,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,52,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,53,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,54,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,55,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,56,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,57,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,58,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,59,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,60,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,61,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,62,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,63,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,64,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,65,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,66,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,67,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,68,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,69,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,70,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,71,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,72,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,73,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,74,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,75,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,76,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,77,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,78,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,79,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,80,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,81,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
