model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,base_estimator_max_depth,learning_rate,n_estimators,profit
AdaBoost,MSFT,standard,True,42,0.5581395348837209,0.45714285714285713,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,1421.8392181396466
AdaBoost,MSFT,standard,True,43,0.5581395348837209,0.4864864864864865,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,1552.879592895506
AdaBoost,MSFT,standard,True,44,0.5116279069767442,0.43243243243243246,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,945.7780761718695
AdaBoost,MSFT,standard,True,45,0.5116279069767442,0.43243243243243246,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,1733.7798919677716
AdaBoost,MSFT,standard,True,46,0.5348837209302325,0.4444444444444444,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1474.6113586425763
AdaBoost,MSFT,standard,True,47,0.627906976744186,0.4666666666666667,,,"{np.int64(0): np.int64(27), np.int64(1): np.int64(16)}",5,,True,3,0.5,100,1190.6800537109357
AdaBoost,MSFT,standard,True,48,0.5116279069767442,0.4,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,1511.5496673583966
AdaBoost,MSFT,standard,True,49,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,50,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,51,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,52,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,53,0.5348837209302325,0.4444444444444444,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1781.0921478271466
AdaBoost,MSFT,standard,True,54,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,55,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,56,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,57,0.5581395348837209,0.45714285714285713,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,1454.0112152099591
AdaBoost,MSFT,standard,True,58,0.5813953488372093,0.5,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1535.3894500732404
AdaBoost,MSFT,standard,True,59,0.5348837209302325,0.4444444444444444,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1474.6113586425763
AdaBoost,MSFT,standard,True,60,0.5813953488372093,0.5,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1552.879592895506
AdaBoost,MSFT,standard,True,61,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,62,0.6046511627906976,0.41379310344827586,,,"{np.int64(0): np.int64(28), np.int64(1): np.int64(15)}",5,,True,3,0.5,100,603.2919464111346
AdaBoost,MSFT,standard,True,63,0.5813953488372093,0.35714285714285715,,,"{np.int64(0): np.int64(29), np.int64(1): np.int64(14)}",5,,True,3,0.5,100,667.90231323242
AdaBoost,MSFT,standard,True,64,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,65,0.6046511627906976,0.41379310344827586,,,"{np.int64(0): np.int64(28), np.int64(1): np.int64(15)}",5,,True,3,0.5,100,753.690643310545
AdaBoost,MSFT,standard,True,66,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(28), np.int64(1): np.int64(15)}",5,,True,3,0.5,100,298.3123474121112
AdaBoost,MSFT,standard,True,67,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,68,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,69,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,70,0.627906976744186,0.42857142857142855,,,"{np.int64(0): np.int64(29), np.int64(1): np.int64(14)}",5,,True,3,0.5,100,977.4518890380841
AdaBoost,MSFT,standard,True,71,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,72,0.627906976744186,0.42857142857142855,,,"{np.int64(0): np.int64(29), np.int64(1): np.int64(14)}",5,,True,3,0.5,100,844.4101409912091
AdaBoost,MSFT,standard,True,73,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,74,0.5581395348837209,0.4864864864864865,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,1552.879592895506
AdaBoost,MSFT,standard,True,75,0.5348837209302325,0.375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,854.670532226557
AdaBoost,MSFT,standard,True,76,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,77,0.627906976744186,0.5,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1004.2401428222674
AdaBoost,MSFT,standard,True,78,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,79,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,80,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,81,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,82,0.627906976744186,0.4666666666666667,,,"{np.int64(0): np.int64(27), np.int64(1): np.int64(16)}",5,,True,3,0.5,100,1190.6800537109357
AdaBoost,MSFT,standard,True,83,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,84,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,85,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,86,0.5581395348837209,0.42424242424242425,,,"{np.int64(0): np.int64(24), np.int64(1): np.int64(19)}",5,,True,3,0.5,100,922.4501342773383
AdaBoost,MSFT,standard,True,87,0.5581395348837209,0.42424242424242425,,,"{np.int64(0): np.int64(24), np.int64(1): np.int64(19)}",5,,True,3,0.5,100,922.4501342773383
AdaBoost,MSFT,standard,True,88,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,89,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,90,0.5581395348837209,0.4864864864864865,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,2194.491439819334
AdaBoost,MSFT,standard,True,91,0.627906976744186,0.4666666666666667,,,"{np.int64(0): np.int64(27), np.int64(1): np.int64(16)}",5,,True,3,0.5,100,1190.6800537109357
AdaBoost,MSFT,standard,True,92,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,93,0.5348837209302325,0.375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,854.670532226557
AdaBoost,MSFT,standard,True,94,0.5348837209302325,0.4444444444444444,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1474.6113586425763
AdaBoost,MSFT,standard,True,95,0.5581395348837209,0.45714285714285713,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,1421.8392181396466
AdaBoost,MSFT,standard,True,96,0.627906976744186,0.4666666666666667,,,"{np.int64(0): np.int64(27), np.int64(1): np.int64(16)}",5,,True,3,0.5,100,1190.6800537109357
AdaBoost,MSFT,standard,True,97,0.5813953488372093,0.4375,,,"{np.int64(0): np.int64(25), np.int64(1): np.int64(18)}",5,,True,3,0.5,100,1396.5913696289044
AdaBoost,MSFT,standard,True,98,0.5581395348837209,0.3870967741935484,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(17)}",5,,True,3,0.5,100,1320.9417877197247
AdaBoost,MSFT,standard,True,99,0.5581395348837209,0.4864864864864865,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,1552.879592895506
AdaBoost,MSFT,standard,True,100,0.5348837209302325,0.4444444444444444,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,1390.7395324707013
AdaBoost,PG,standard,True,1,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1043.9651336669922
AdaBoost,PG,standard,True,2,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1043.9651336669922
AdaBoost,PG,standard,True,3,0.46511627906976744,0.41025641025641024,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,-1118.5840301513672
AdaBoost,PG,standard,True,4,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,5,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1074.43408203125
AdaBoost,PG,standard,True,6,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-527.9443817138672
AdaBoost,PG,standard,True,7,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,8,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-592.9345550537109
AdaBoost,PG,standard,True,9,0.4883720930232558,0.5,,,"{np.int64(0): np.int64(17), np.int64(1): np.int64(26)}",5,,True,3,0.5,100,-316.4038391113281
AdaBoost,PG,standard,True,10,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,11,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1096.8028259277344
AdaBoost,PG,standard,True,12,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1118.2943878173828
AdaBoost,PG,standard,True,13,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-527.9443817138672
AdaBoost,PG,standard,True,14,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,15,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,16,0.46511627906976744,0.41025641025641024,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,-1255.2843933105469
AdaBoost,PG,standard,True,17,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,18,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-935.8534851074219
AdaBoost,PG,standard,True,19,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-497.8518981933594
AdaBoost,PG,standard,True,20,0.4883720930232558,0.5,,,"{np.int64(0): np.int64(17), np.int64(1): np.int64(26)}",5,,True,3,0.5,100,-316.4038391113281
AdaBoost,PG,standard,True,21,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-483.8531799316406
AdaBoost,PG,standard,True,22,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,23,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,24,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,25,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,26,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-509.9114074707031
AdaBoost,PG,standard,True,27,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1096.8028259277344
AdaBoost,PG,standard,True,28,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,29,0.46511627906976744,0.41025641025641024,,,"{np.int64(0): np.int64(22), np.int64(1): np.int64(21)}",5,,True,3,0.5,100,-1335.544662475586
AdaBoost,PG,standard,True,30,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1117.2337951660156
AdaBoost,PG,standard,True,31,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-515.7848815917969
AdaBoost,PG,standard,True,32,0.4418604651162791,0.42857142857142855,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-1128.1231994628906
AdaBoost,PG,standard,True,33,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,34,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,35,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-541.8731231689453
AdaBoost,PG,standard,True,36,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-483.8531799316406
AdaBoost,PG,standard,True,37,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-515.7848815917969
AdaBoost,PG,standard,True,38,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,39,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-900.7947845458984
AdaBoost,PG,standard,True,40,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,41,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,42,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,43,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-935.8534851074219
AdaBoost,PG,standard,True,44,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-364.7353057861328
AdaBoost,PG,standard,True,45,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,46,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-483.8531799316406
AdaBoost,PG,standard,True,47,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,48,0.5116279069767442,0.5116279069767442,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-302.20513916015625
AdaBoost,PG,standard,True,49,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-483.8531799316406
AdaBoost,PG,standard,True,50,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,51,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1096.8028259277344
AdaBoost,PG,standard,True,52,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-902.6145477294922
AdaBoost,PG,standard,True,53,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-515.7848815917969
AdaBoost,PG,standard,True,54,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,55,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,56,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-902.6145477294922
AdaBoost,PG,standard,True,57,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,58,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1107.604965209961
AdaBoost,PG,standard,True,59,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,60,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,61,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-902.6145477294922
AdaBoost,PG,standard,True,62,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,63,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,64,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,65,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1096.8028259277344
AdaBoost,PG,standard,True,66,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-825.5145874023438
AdaBoost,PG,standard,True,67,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,68,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,69,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,70,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-515.7848815917969
AdaBoost,PG,standard,True,71,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1096.8028259277344
AdaBoost,PG,standard,True,72,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-914.7738800048828
AdaBoost,PG,standard,True,73,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,74,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,75,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1043.9651336669922
AdaBoost,PG,standard,True,76,0.5116279069767442,0.5116279069767442,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-302.20513916015625
AdaBoost,PG,standard,True,77,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1096.8028259277344
AdaBoost,PG,standard,True,78,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-364.7353057861328
AdaBoost,PG,standard,True,79,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-902.6145477294922
AdaBoost,PG,standard,True,80,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-527.9443817138672
AdaBoost,PG,standard,True,81,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1107.604965209961
AdaBoost,PG,standard,True,82,0.46511627906976744,0.46511627906976744,,,"{np.int64(0): np.int64(18), np.int64(1): np.int64(25)}",5,,True,3,0.5,100,-541.8731231689453
AdaBoost,PG,standard,True,83,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-527.9443817138672
AdaBoost,PG,standard,True,84,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-527.9443817138672
AdaBoost,PG,standard,True,85,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1133.3242797851562
AdaBoost,PG,standard,True,86,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-509.9114074707031
AdaBoost,PG,standard,True,87,0.4883720930232558,0.45,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1107.604965209961
AdaBoost,PG,standard,True,88,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,89,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,90,0.4883720930232558,0.5,,,"{np.int64(0): np.int64(17), np.int64(1): np.int64(26)}",5,,True,3,0.5,100,-398.692626953125
AdaBoost,PG,standard,True,91,0.4883720930232558,0.47619047619047616,,,"{np.int64(0): np.int64(19), np.int64(1): np.int64(24)}",5,,True,3,0.5,100,-483.8531799316406
AdaBoost,PG,standard,True,92,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1117.2337951660156
AdaBoost,PG,standard,True,93,0.5116279069767442,0.4878048780487805,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-495.9126892089844
AdaBoost,PG,standard,True,94,0.4418604651162791,0.4,,,"{np.int64(0): np.int64(21), np.int64(1): np.int64(22)}",5,,True,3,0.5,100,-1348.0735321044922
AdaBoost,PG,standard,True,95,0.46511627906976744,0.43902439024390244,,,"{np.int64(0): np.int64(20), np.int64(1): np.int64(23)}",5,,True,3,0.5,100,-1085.4632873535156
